Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Cedar Rapids Fire Department,0,4/9/12,2012,600 ASHTON PL NE,Building fire,42.042728,-91.639302
Cedar Rapids Fire Department,6,4/11/12,2012,5920 WABASH ST SW,Building fire,41.956163,-91.7458754
Cedar Rapids Fire Department,3,4/12/12,2012,1220 AUBURN DR SW Apt S1,Building fire,41.9648971,-91.7194784
Cedar Rapids Fire Department,3,4/12/12,2012,188 JACOLYN DR NW,Building fire,41.971029,-91.732544
Cedar Rapids Fire Department,4,4/16/12,2012,1005 Ellis BLVD NW,Building fire,41.9819249,-91.6818344
Cedar Rapids Fire Department,4,4/16/12,2012,1000 Ellis BLVD NW,Building fire,41.981867,-91.682406
Cedar Rapids Fire Department,4,4/16/12,2012,1010 Ellis BLVD NW,Building fire,41.982128,-91.68241
Cedar Rapids Fire Department,4,4/16/12,2012,914 Ellis BLVD NW,Building fire,41.9815449,-91.682377
Cedar Rapids Fire Department,4,4/17/12,2012,2800 A AVE NE,Building fire,42.005353,-91.636714
Cedar Rapids Fire Department,6,4/18/12,2012,474 DRAKE ST SW,Fire in mobile home used as fixed residence,41.9204305,-91.6495978
Cedar Rapids Fire Department,5,4/25/12,2012,4000 SHERMAN ST NE Apt 22,Building fire,42.020186,-91.659546
Cedar Rapids Fire Department,5,4/26/12,2012,102 3RD ST SE,"Cooking fire, confined to container",41.9793217,-91.6669822
Cedar Rapids Fire Department,4,4/30/12,2012,418 2ND ST NE,Building fire,41.9808548,-91.6704926
Cedar Rapids Fire Department,6,5/1/12,2012,3131 D AVE NE,Building fire,42.009571,-91.639841
Cedar Rapids Fire Department,4,5/2/12,2012,919 6TH ST SW,"Trash or rubbish fire, contained",41.966901,-91.676107
Cedar Rapids Fire Department,4,5/2/12,2012,506 19TH ST NE,Building fire,41.996553,-91.647672
Cedar Rapids Fire Department,10,5/6/12,2012,6816 COLLEGE PARK CT SW Apt 7,Building fire,41.912743,-91.660865
Cedar Rapids Fire Department,10,5/17/12,2012,2321 BLAKELY BLVD SE,Building fire,41.954508,-91.634182
Cedar Rapids Fire Department,4,5/18/12,2012,258 12TH ST NW,Building fire,41.97421,-91.688608
Cedar Rapids Fire Department,6,5/18/12,2012,2044 NORTH TOWNE CT NE Apt 8,Building fire,42.0336814,-91.6708407
Cedar Rapids Fire Department,7,5/19/12,2012,400 1ST ST SE,"Cooking fire, confined to container",41.9753283,-91.6663295
Cedar Rapids Fire Department,4,5/22/12,2012,561 ASHTON PL NE Apt 1,"Cooking fire, confined to container",42.0420705,-91.6405332
Cedar Rapids Fire Department,4,5/23/12,2012,81 26TH AVE SW,Building fire,41.951951,-91.662457
Cedar Rapids Fire Department,4,5/27/12,2012,220 7th AVE SW,Building fire,41.970276,-91.671733
Cedar Rapids Fire Department,5,5/27/12,2012,1515 5TH AVE SE,Building fire,41.98232,-91.649789
Cedar Rapids Fire Department,4,5/27/12,2012,703 3RD ST SW,Building fire,41.9698769,-91.6716019
Cedar Rapids Fire Department,5,5/30/12,2012,5TH ST SE and 12TH AV SE,Building fire,41.9717671,-91.6554425
Cedar Rapids Fire Department,5,6/1/12,2012,1710 16TH ST SE,Fires in structure other than in a building,41.969297,-91.6458959
Cedar Rapids Fire Department,8,6/1/12,2012,1736 B AVE NE,Building fire,41.992967,-91.6493689
Cedar Rapids Fire Department,5,6/2/12,2012,1220 1ST AVE E,"Cooking fire, confined to container",41.9888386,-91.6600383
Cedar Rapids Fire Department,10,6/6/12,2012,1514 10TH ST NW,"Cooking fire, confined to container",41.988311,-91.686169
Cedar Rapids Fire Department,5,6/6/12,2012,931 16TH AVE SE,Building fire,41.970387,-91.65122
Cedar Rapids Fire Department,2,6/8/12,2012,1508 C AVE NE,Building fire,41.991186,-91.654773
Cedar Rapids Fire Department,4,6/9/12,2012,275 33RD AVE SW,"Trash or rubbish fire, contained",41.9444691,-91.6683162
Cedar Rapids Fire Department,6,6/15/12,2012,2040 GLASS RD NE,Building fire,42.0135618,-91.6693502
Cedar Rapids Fire Department,4,6/18/12,2012,1052 MOUNT VERNON RD SE,Building fire,41.9779076,-91.6521324
Cedar Rapids Fire Department,6,6/19/12,2012,1710 16TH ST SE,Fires in structure other than in a building,41.969297,-91.6458959
Cedar Rapids Fire Department,6,6/20/12,2012,318 5TH ST SE,Building fire,41.978515,-91.662593
Cedar Rapids Fire Department,4,6/20/12,2012,1546 A AVE NE,Building fire,41.9901,-91.651826
Cedar Rapids Fire Department,4,6/22/12,2012,1836 A AVE NE,"Cooking fire, confined to container",41.9932,-91.646436
Cedar Rapids Fire Department,4,6/24/12,2012,161 38th. NE,Building fire,42.016831,-91.637084
Cedar Rapids Fire Department,4,6/24/12,2012,919 6TH ST SW,Building fire,41.966901,-91.676107
Cedar Rapids Fire Department,4,6/24/12,2012,443 9th AV SW,Building fire,41.967219,-91.676278
Cedar Rapids Fire Department,4,6/24/12,2012,161 38th. ST NE,Building fire,42.016831,-91.637084
Cedar Rapids Fire Department,4,6/24/12,2012,447 9th AV SW,Building fire,41.967223,-91.6765719
Cedar Rapids Fire Department,4,6/24/12,2012,459 9th ST SW,Building fire,41.9706689,-91.6812123
Cedar Rapids Fire Department,4,6/24/12,2012,159 38TH ST NE,Building fire,42.016826,-91.6369
Cedar Rapids Fire Department,4,6/24/12,2012,441 9th AV SW,Building fire,41.967215,-91.676057
Cedar Rapids Fire Department,10,6/25/12,2012,4302 HOLLY CIR NE,Building fire,42.0437269,-91.71383
Cedar Rapids Fire Department,8,6/26/12,2012,1011 1ST AVE W,Building fire,41.972038,-91.684776
Cedar Rapids Fire Department,7,6/28/12,2012,1601 BLAIRS FERRY RD NE,"Commercial Compactor fire, confined to rubbish",42.033669,-91.661498
Cedar Rapids Fire Department,12,6/29/12,2012,5001 HAY FIELD CT SW,Building fire,41.9295,-91.615512
Cedar Rapids Fire Department,6,7/2/12,2012,5537 NORTH TOWNE PL NE Apt 1,Building fire,42.034442,-91.6727027
Cedar Rapids Fire Department,6,7/4/12,2012,1857 WILSON AVE SW,Building fire,41.95583,-91.6988949
Cedar Rapids Fire Department,6,7/6/12,2012,818 PAWNEE DR NW,Building fire,41.980462,-91.691621
Cedar Rapids Fire Department,7,7/8/12,2012,4444 1ST AVE E,Building fire,42.0255179,-91.6272126
Cedar Rapids Fire Department,9,7/9/12,2012,2052 NORTH TOWNE LN NE Apt 7,"Cooking fire, confined to container",42.0329809,-91.6698216
Cedar Rapids Fire Department,7,7/10/12,2012,700 41ST AVE DR SW,Building fire,41.940606,-91.648071
Cedar Rapids Fire Department,9,7/11/12,2012,418 2ND ST NE,Building fire,41.9808548,-91.6704926
Cedar Rapids Fire Department,6,7/16/12,2012,3631 WESTERN PINE DR NE,Building fire,42.030992,-91.693546
Cedar Rapids Fire Department,7,7/19/12,2012,401 76TH AVE SW,"Cooking fire, confined to container",41.9049651,-91.668637
Cedar Rapids Fire Department,6,7/22/12,2012,1002 A AVE NW,Building fire,41.973711,-91.685541
Cedar Rapids Fire Department,5,7/25/12,2012,359 16th ST SE,Building fire,41.986294,-91.648195
Cedar Rapids Fire Department,5,7/25/12,2012,1555 Park AV SE,Building fire,41.986448,-91.648371
Cedar Rapids Fire Department,5,7/26/12,2012,3327 QUEEN DR SW,Building fire,41.94491,-91.71417
Cedar Rapids Fire Department,7,7/31/12,2012,4050 BOWLING ST SW,"Cooking fire, confined to container",41.9381225,-91.6579535
Cedar Rapids Fire Department,6,8/10/12,2012,1426 PAWNEE DR NW,Building fire,41.983683,-91.691553
Cedar Rapids Fire Department,5,8/10/12,2012,1297 29TH ST NE,Fires in structure other than in a building,42.0064149,-91.656413
Cedar Rapids Fire Department,7,8/10/12,2012,2040 EDGEWOOD RD NW,Building fire,41.998705,-91.710176
Cedar Rapids Fire Department,8,8/12/12,2012,1915 CENTRAL DR SW,Fire in mobile home used as fixed residence,41.9590264,-91.7489375
Cedar Rapids Fire Department,7,8/15/12,2012,418 2ND ST NE,Building fire,41.9808548,-91.6704926
Cedar Rapids Fire Department,5,8/15/12,2012,517 9TH ST SW,Building fire,41.970079,-91.680805
Cedar Rapids Fire Department,4,8/19/12,2012,218 18TH ST NE,Building fire,41.9929119,-91.647642
Cedar Rapids Fire Department,13,8/20/12,2012,706 DANBURY ST NE,Building fire,42.026024,-91.644364
Cedar Rapids Fire Department,8,8/20/12,2012,165 RED FOX RD SE,"Cooking fire, confined to container",41.98977,-91.609964
Cedar Rapids Fire Department,4,8/20/12,2012,2010 SYLVIA AVE NE,Building fire,42.030478,-91.668727
Cedar Rapids Fire Department,6,8/21/12,2012,225 29TH ST DR SE,"Cooking fire, confined to container",42.005797,-91.6322069
Cedar Rapids Fire Department,6,8/22/12,2012,2944 OAKLAND RD NE,Building fire,42.008157,-91.658809
Cedar Rapids Fire Department,6,8/28/12,2012,1711 C AVE NW,Building fire,41.975739,-91.695403
Cedar Rapids Fire Department,15,8/28/12,2012,1600 CEDAR BEND LN,Fires in structure other than in a building,41.956521,-91.5798213
Cedar Rapids Fire Department,9,8/30/12,2012,4200 C ST SW,"Fuel burner/boiler malfunction, fire confined",41.934448,-91.639321
Cedar Rapids Fire Department,5,9/1/12,2012,385 16TH ST SE,Building fire,41.984208,-91.648074
Cedar Rapids Fire Department,4,9/1/12,2012,120 10TH ST SW,Building fire,41.97172,-91.684267
Cedar Rapids Fire Department,7,9/5/12,2012,3809 ELMWOOD DR NE,Building fire,42.018355,-91.677407
Cedar Rapids Fire Department,6,9/15/12,2012,200 1ST AVE E,"Cooking fire, confined to container",41.979185,-91.668663
Cedar Rapids Fire Department,8,9/23/12,2012,1330 ELMHURST DR NE,"Cooking fire, confined to container",42.002547,-91.652073
Cedar Rapids Fire Department,5,9/23/12,2012,1043 17TH ST NE,"Cooking fire, confined to container",41.9986729,-91.654702
Cedar Rapids Fire Department,6,9/27/12,2012,216 NORMA ST SW,Building fire,41.9526183,-91.7346688
Cedar Rapids Fire Department,3,9/30/12,2012,2925 JOHNSON AVE NW,Fire in mobile home used as fixed residence,41.973051,-91.710226
Cedar Rapids Fire Department,5,10/3/12,2012,216 16th AV SW,Building fire,41.962171,-91.666305
Cedar Rapids Fire Department,5,10/3/12,2012,220 16th AV SW,Building fire,41.962117,-91.666454
Cedar Rapids Fire Department,5,10/3/12,2012,220 16TH AVE SW,Building fire,41.962117,-91.666454
Cedar Rapids Fire Department,5,10/5/12,2012,1844 A AVE NE,"Cooking fire, confined to container",41.9931671,-91.6462047
Cedar Rapids Fire Department,5,10/6/12,2012,1330 ELMHURST DR NE,Building fire,42.002547,-91.652073
Cedar Rapids Fire Department,6,10/6/12,2012,1602 GREENS WAY CT NE,"Cooking fire, confined to container",42.0414839,-91.659581
Cedar Rapids Fire Department,10,10/6/12,2012,468 DRAKE ST SW,Fire in mobile home used as fixed residence,41.920422,-91.6490002
Cedar Rapids Fire Department,3,10/8/12,2012,2800 A AVE NE,Building fire,42.005353,-91.636714
Cedar Rapids Fire Department,6,10/11/12,2012,1548 14TH AVE SE,"Cooking fire, confined to container",41.9718518,-91.6483565
Cedar Rapids Fire Department,5,10/12/12,2012,1263 1ST AVE E,"Cooking fire, confined to container",41.9860124,-91.6559719
Cedar Rapids Fire Department,6,10/14/12,2012,1832 A AVE NE Apt 4,"Cooking fire, confined to container",41.993117,-91.646582
Cedar Rapids Fire Department,8,10/14/12,2012,4401 BENTON ST NE,Building fire,42.023238,-91.6594439
Cedar Rapids Fire Department,9,10/18/12,2012,1425 60TH AVE SW,Fires in structure other than in a building,41.914363,-91.689853
Cedar Rapids Fire Department,10,10/18/12,2012,2134 NORTH TOWNE LN NE Apt 4,Building fire,42.0329638,-91.6712276
Cedar Rapids Fire Department,5,10/20/12,2012,350 EDGEWOOD RD NW,"Cooking fire, confined to container",41.9757766,-91.7165543
Cedar Rapids Fire Department,5,10/22/12,2012,2015 FRANKLIN AVE NE,"Cooking fire, confined to container",42.001613,-91.645306
Cedar Rapids Fire Department,7,10/24/12,2012,4330 CZECH LN NE,Building fire,42.0237593,-91.667102
Cedar Rapids Fire Department,4,10/24/12,2012,1507 3RD AVE SE Apt 2,"Cooking fire, confined to container",41.986418,-91.649929
Cedar Rapids Fire Department,5,11/4/12,2012,1619 F Ave. NE,Building fire,41.994575,-91.654391
Cedar Rapids Fire Department,7,11/6/12,2012,1502 C AVE NE,"Trash or rubbish fire, contained",41.991041,-91.654904
Cedar Rapids Fire Department,7,11/9/12,2012,3821 OAKLAND RD NE,Building fire,42.01842,-91.654516
Cedar Rapids Fire Department,8,11/9/12,2012,4618 BLOSSOM VIEW CT NE,"Cooking fire, confined to container",42.040753,-91.718373
Cedar Rapids Fire Department,6,11/10/12,2012,1105 60TH AVE SW,"Cooking fire, confined to container",41.9193863,-91.6846512
Cedar Rapids Fire Department,10,11/13/12,2012,6350 26TH ST SW,"Fuel burner/boiler malfunction, fire confined",41.91829,-91.708388
Cedar Rapids Fire Department,7,11/14/12,2012,1710 16TH ST SE,"Fuel burner/boiler malfunction, fire confined",41.969297,-91.6458959
Cedar Rapids Fire Department,7,11/14/12,2012,155 19TH ST NW,Building fire,41.972448,-91.6983939
Cedar Rapids Fire Department,7,11/15/12,2012,1710 16TH ST SE,"Fuel burner/boiler malfunction, fire confined",41.969297,-91.6458959
Cedar Rapids Fire Department,4,11/20/12,2012,404 9TH AVE SW,Building fire,41.967718,-91.674963
Cedar Rapids Fire Department,7,11/21/12,2012,4316 LORCARDO DR NE Apt D,"Cooking fire, confined to container",42.023406,-91.671334
Cedar Rapids Fire Department,6,11/22/12,2012,3643 12TH AVE SW Apt N2,Building fire,41.9656129,-91.7198587
Cedar Rapids Fire Department,5,11/22/12,2012,1834 Western DR SW,Building fire,41.9613215,-91.7497513
Cedar Rapids Fire Department,5,11/22/12,2012,1834 WESTERN DR SW,Building fire,41.9613215,-91.7497513
Cedar Rapids Fire Department,8,11/22/12,2012,2208 E AVE NW,"Cooking fire, confined to container",41.978445,-91.703538
Cedar Rapids Fire Department,10,11/27/12,2012,926 19TH ST NW,"Cooking fire, confined to container",41.981599,-91.699723
Cedar Rapids Fire Department,5,11/27/12,2012,411 36TH ST NE,"Cooking fire, confined to container",42.014409,-91.638976
Cedar Rapids Fire Department,14,11/28/12,2012,1400 CEDAR BEND LN SW,Fires in structure other than in a building,41.9616403,-91.579749
Cedar Rapids Fire Department,5,11/28/12,2012,57 18th AV SW,Building fire,41.964363,-91.658834
Cedar Rapids Fire Department,8,11/30/12,2012,131 14TH AVE SE,Building fire,41.967775,-91.657452
Cedar Rapids Fire Department,4,12/3/12,2012,1202 M ST SW,Building fire,41.965593,-91.672544
Cedar Rapids Fire Department,6,12/7/12,2012,3232 CENTER POINT RD NE,Building fire,42.0114705,-91.6631756
Cedar Rapids Fire Department,6,12/11/12,2012,4401 COUNCIL ST NE,Building fire,42.023256,-91.658482
Cedar Rapids Fire Department,6,12/12/12,2012,120 32ND ST NE Apt 4,"Cooking fire, confined to container",42.010171,-91.636055
Cedar Rapids Fire Department,7,12/14/12,2012,3740 F AVE NE,"Trash or rubbish fire, contained",42.016696,-91.643678
Cedar Rapids Fire Department,5,12/14/12,2012,110 16th ST NE,"Cooking fire, confined to container",41.989769,-91.650405
Cedar Rapids Fire Department,4,12/16/12,2012,133 26TH AVE SW,Building fire,41.9521159,-91.664702
Cedar Rapids Fire Department,4,12/18/12,2012,716-1/2 4TH AVE SE,"Cooking fire, confined to container",41.979925,-91.660133
Cedar Rapids Fire Department,6,12/25/12,2012,1234 4TH AVE SE Apt 3,"Cooking fire, confined to container",41.9831016,-91.6543255
Cedar Rapids Fire Department,5,12/29/12,2012,2113 HAMILTON ST SW,Building fire,41.957336,-91.662066
Cedar Rapids Fire Department,5,12/31/12,2012,5200 EDGEWOOD RD NE,"Cooking fire, confined to container",42.0309076,-91.7008043
Cedar Rapids Fire Department,6,1/1/13,2013,3805 20TH AVE SW Apt 1,Building fire,41.959884,-91.7232609
Cedar Rapids Fire Department,6,1/2/13,2013,1547 5TH AVE SE,Building fire,41.982284,-91.648605
Cedar Rapids Fire Department,5,1/8/13,2013,1515 5TH AVE SE,Building fire,41.98232,-91.649789
Cedar Rapids Fire Department,2,1/14/13,2013,3359 FALCON DR NE,Building fire,42.018545,-91.689444
Cedar Rapids Fire Department,6,1/14/13,2013,1549 8TH AVE SE,Building fire,41.979344,-91.648506
Cedar Rapids Fire Department,4,1/18/13,2013,1263 1ST AVE E,"Cooking fire, confined to container",41.9860124,-91.6559719
Cedar Rapids Fire Department,4,1/19/13,2013,1836 A AVE NE,"Cooking fire, confined to container",41.9932,-91.646436
Cedar Rapids Fire Department,5,1/20/13,2013,706 BLAIRS FERRY RD NE,Building fire,42.035282,-91.64483
Cedar Rapids Fire Department,7,1/21/13,2013,1120 SIOUX DR NW,Building fire,41.983534,-91.693995
Cedar Rapids Fire Department,7,1/29/13,2013,66 MILLER AVE SW Apt 8,"Cooking fire, confined to container",41.925037,-91.659975
Cedar Rapids Fire Department,4,2/6/13,2013,5235 JOHNSON AVE SW Apt 3,"Cooking fire, confined to container",41.965611,-91.73839
Cedar Rapids Fire Department,6,2/10/13,2013,3421 SHASTA DR NE,"Chimney or flue fire, confined to chimney or flue",42.013679,-91.680572
Cedar Rapids Fire Department,4,2/16/13,2013,925 A AVE NW,Building fire,41.97332,-91.684761
Cedar Rapids Fire Department,5,2/26/13,2013,127 21ST ST NE,"Cooking fire, confined to container",41.9964,-91.639953
Cedar Rapids Fire Department,7,3/1/13,2013,3325 SOUTHGATE CT SW,Building fire,41.943038,-91.671757
Cedar Rapids Fire Department,5,3/2/13,2013,2740 A AVE NE Apt 21,Building fire,42.004488,-91.6367
Cedar Rapids Fire Department,4,3/3/13,2013,2110 WESTDALE DR SW Apt 6,"Cooking fire, confined to container",41.958492,-91.723225
Cedar Rapids Fire Department,10,3/5/13,2013,700 41st AV SW Apt 24,Fire in mobile home used as fixed residence,41.940606,-91.648071
Cedar Rapids Fire Department,10,3/5/13,2013,700 41ST AVE DR SW Apt 23,Fire in mobile home used as fixed residence,41.940606,-91.648071
Cedar Rapids Fire Department,10,3/5/13,2013,700 41st AV SW Apt 22,Fire in mobile home used as fixed residence,41.940606,-91.648071
Cedar Rapids Fire Department,3,3/7/13,2013,501 29TH ST NE,Building fire,42.00605,-91.640378
Cedar Rapids Fire Department,4,3/10/13,2013,631 ASHTON PL NE Apt 5,Building fire,42.0427476,-91.6411174
Cedar Rapids Fire Department,6,3/13/13,2013,264 BOICE RD NW,Building fire,41.9735889,-91.732343
Cedar Rapids Fire Department,7,3/15/13,2013,300 31ST ST NE,"Cooking fire, confined to container",42.009014,-91.638103
Cedar Rapids Fire Department,10,3/20/13,2013,3592 ROGERS RD NW,Building fire,41.989023,-91.721203
Cedar Rapids Fire Department,5,3/21/13,2013,1803 B AV NE,Building fire,41.993091,-91.64794
Cedar Rapids Fire Department,7,3/21/13,2013,2019 SUNLAND DR SE,Building fire,41.993017,-91.608637
Cedar Rapids Fire Department,7,3/23/13,2013,3232 CENTER POINT RD NE,"Trash or rubbish fire, contained",42.0114705,-91.6631756
Cedar Rapids Fire Department,5,3/28/13,2013,1801 2ND AVE SE,Building fire,41.990583,-91.6449279
Cedar Rapids Fire Department,5,3/28/13,2013,3600 SKYLARK LN SE,Building fire,41.982102,-91.615855
Cedar Rapids Fire Department,7,4/4/13,2013,4420 BOWLING ST SW,Fire in mobile home used as fixed residence,41.934877,-91.658366
Cedar Rapids Fire Department,6,4/4/13,2013,1249 3RD AVE SE Apt 4,Building fire,41.983801,-91.654347
Cedar Rapids Fire Department,4,4/7/13,2013,231 32ND ST NE,Building fire,42.009514,-91.637665
Cedar Rapids Fire Department,6,4/9/13,2013,1350 WACONIA AVE SW,"Trash or rubbish fire, contained",41.9279523,-91.6878357
Cedar Rapids Fire Department,6,4/12/13,2013,1710 16TH ST SE,Building fire,41.969297,-91.6458959
Cedar Rapids Fire Department,7,4/14/13,2013,1203 2ND AVE SE,Building fire,41.983983,-91.656648
Cedar Rapids Fire Department,10,4/15/13,2013,739 GATEWAY ST NE,"Cooking fire, confined to container",42.026934,-91.645758
Cedar Rapids Fire Department,9,4/16/13,2013,1437 30TH ST SE,"Cooking fire, confined to container",41.970769,-91.623518
Cedar Rapids Fire Department,4,4/18/13,2013,1639 MIAMI DR NE,Building fire,42.018181,-91.66206
Cedar Rapids Fire Department,11,4/19/13,2013,428 DUKE ST SW,Building fire,41.919763,-91.6507531
Cedar Rapids Fire Department,6,4/22/13,2013,1311 C ST SW,Building fire,41.965627,-91.663899
