Incident FDID,County,Service Name,Time Diff : Alarm - Arrival,time_diff_edit,Incident Date,Year,Full Address,Incident City,Fire Incident Type - Code,Fire Incident Type,full_address_geocode,lat,long
57003,Linn,Cedar Rapids Fire Department,0:06,6,2/17/08,2008,1224 13TH ST NW,Cedar Rapids,113,"Cooking fire, confined to container","1224 13TH ST NW, Cedar Rapids, Iowa",41.9860967,-91.6932319
57003,Linn,Cedar Rapids Fire Department,0:06,6,2/22/08,2008,1607 5TH AVE SE,CEDAR RAPIDS,111,Building fire,"1607 5TH AVE SE, CEDAR RAPIDS, Iowa",41.982245,-91.647389
57003,Linn,Cedar Rapids Fire Department,0:07,7,2/24/08,2008,5637 KIRKWOOD BLVD SW,CEDAR RAPIDS,113,"Cooking fire, confined to container","5637 KIRKWOOD BLVD SW, CEDAR RAPIDS, Iowa",41.920005,-91.655387
57003,Linn,Cedar Rapids Fire Department,0:06,6,2/26/08,2008,2700 BEVER AVE SE,Cedar Rapids,111,Building fire,"2700 BEVER AVE SE, Cedar Rapids, Iowa",41.9842395,-91.6288424
57003,Linn,Cedar Rapids Fire Department,0:06,6,2/27/08,2008,1852 A AVE NE Apt 4,CEDAR RAPIDS,111,Building fire,"1852 A AVE NE Apt 4, CEDAR RAPIDS, Iowa",41.993468,-91.646016
57003,Linn,Cedar Rapids Fire Department,0:05,5,3/3/08,2008,1770 MALLORY ST SW,Cedar Rapids,111,Building fire,"1770 MALLORY ST SW, Cedar Rapids, Iowa",41.96201,-91.661522
57003,Linn,Cedar Rapids Fire Department,0:07,7,3/5/08,2008,3820 LENOX AVE NE,CEDAR RAPIDS,113,"Cooking fire, confined to container","3820 LENOX AVE NE, CEDAR RAPIDS, Iowa",42.0178579,-91.642456
57003,Linn,Cedar Rapids Fire Department,0:06,6,3/6/08,2008,1740 LINMAR DR NE,CEDAR RAPIDS,111,Building fire,"1740 LINMAR DR NE, CEDAR RAPIDS, Iowa",42.0067359,-91.670292
57003,Linn,Cedar Rapids Fire Department,0:06,6,3/7/08,2008,1740 LINMAR DR NE,CEDAR RAPIDS,111,Building fire,"1740 LINMAR DR NE, CEDAR RAPIDS, Iowa",42.0067359,-91.670292
57003,Linn,Cedar Rapids Fire Department,0:07,7,3/7/08,2008,2129 NORTH TOWNE CT NE Apt 4,Cedar Rapids,111,Building fire,"2129 NORTH TOWNE CT NE Apt 4, Cedar Rapids, Iowa",42.0339412,-91.6718768
57003,Linn,Cedar Rapids Fire Department,0:01,1,3/7/08,2008,418 2ND ST NE,Cedar Rapids,111,Building fire,"418 2ND ST NE, Cedar Rapids, Iowa",41.9808548,-91.6704926
57003,Linn,Cedar Rapids Fire Department,0:09,9,3/12/08,2008,6272 ROCKWELL DR NE Apt 103,CEDAR RAPIDS,113,"Cooking fire, confined to container","6272 ROCKWELL DR NE Apt 103, CEDAR RAPIDS, Iowa",42.0406436,-91.6485704
57003,Linn,Cedar Rapids Fire Department,0:06,6,3/15/08,2008,2941 6TH ST SW Apt 16,Cedar Rapids,113,"Cooking fire, confined to container","2941 6TH ST SW Apt 16, Cedar Rapids, Iowa",41.9487747,-91.6768091
57003,Linn,Cedar Rapids Fire Department,0:04,4,3/18/08,2008,100 WILSON AVE SW,Cedar Rapids,111,Building fire,"100 WILSON AVE SW, Cedar Rapids, Iowa",41.956215,-91.663509
57003,Linn,Cedar Rapids Fire Department,0:07,7,3/18/08,2008,1727 29TH ST NW,Cedar Rapids,111,Building fire,"1727 29TH ST NW, Cedar Rapids, Iowa",41.9921719,-91.709275
57003,Linn,Cedar Rapids Fire Department,0:06,6,3/20/08,2008,3232 BRAMBLE RD SW,Cedar Rapids,113,"Cooking fire, confined to container","3232 BRAMBLE RD SW, Cedar Rapids, Iowa",41.945851,-91.7112719
57003,Linn,Cedar Rapids Fire Department,0:06,6,3/22/08,2008,2204 CHANDLER ST SW,Cedar Rapids,111,Building fire,"2204 CHANDLER ST SW, Cedar Rapids, Iowa",41.964322,-91.702479
57003,Linn,Cedar Rapids Fire Department,0:04,4,3/24/08,2008,418 2ND ST NE,Cedar Rapids,111,Building fire,"418 2ND ST NE, Cedar Rapids, Iowa",41.9808548,-91.6704926
57003,Linn,Cedar Rapids Fire Department,0:05,5,3/25/08,2008,1065 12TH ST NE,CEDAR RAPIDS,111,Building fire,"1065 12TH ST NE, CEDAR RAPIDS, Iowa",41.99949,-91.664354
57003,Linn,Cedar Rapids Fire Department,0:05,5,3/25/08,2008,1560 4TH AVE SE,Cedar Rapids,111,Building fire,"1560 4TH AVE SE, Cedar Rapids, Iowa",41.983824,-91.648122
57003,Linn,Cedar Rapids Fire Department,0:05,5,3/26/08,2008,1513 BEVER AVE SE,Cedar Rapids,111,Building fire,"1513 BEVER AVE SE, Cedar Rapids, Iowa",41.9844099,-91.649973
57003,Linn,Cedar Rapids Fire Department,0:08,8,3/29/08,2008,4800 EDGEWOOD RD SW,Cedar Rapids,111,Building fire,"4800 EDGEWOOD RD SW, Cedar Rapids, Iowa",41.9336247,-91.7180245
57003,Linn,Cedar Rapids Fire Department,0:05,5,3/29/08,2008,1200 EDGEWOOD RD SW,Cedar Rapids,118,"Trash or rubbish fire, contained","1200 EDGEWOOD RD SW, Cedar Rapids, Iowa",41.96531,-91.7165258
57003,Linn,Cedar Rapids Fire Department,0:05,5,4/3/08,2008,1001 1ST ST SW,Cedar Rapids,111,Building fire,"1001 1ST ST SW, Cedar Rapids, Iowa",41.968257,-91.665796
57003,Linn,Cedar Rapids Fire Department,0:07,7,4/5/08,2008,3233 BLAIRS FERRY RD NE,CEDAR RAPIDS,111,Building fire,"3233 BLAIRS FERRY RD NE, CEDAR RAPIDS, Iowa",42.0303214,-91.6866189
57003,Linn,Cedar Rapids Fire Department,0:04,4,4/9/08,2008,1019 9TH AVE SE,CEDAR RAPIDS,111,Building fire,"1019 9TH AVE SE, CEDAR RAPIDS, Iowa",41.977255,-91.651984
57003,Linn,Cedar Rapids Fire Department,0:05,5,4/11/08,2008,4515 NORTH RIVER BLVD NE,CEDAR RAPIDS,111,Building fire,"4515 NORTH RIVER BLVD NE, CEDAR RAPIDS, Iowa",42.027412,-91.7056621
57003,Linn,Cedar Rapids Fire Department,0:00,0,4/12/08,2008,1427 BEVER AVE SE,CEDAR RAPIDS,111,Building fire,"1427 BEVER AVE SE, CEDAR RAPIDS, Iowa",41.984462,-91.651706
57003,Linn,Cedar Rapids Fire Department,0:00,0,4/14/08,2008,5925 SEMINOLE VALLEY TRL NE,CEDAR RAPIDS,111,Building fire,"5925 SEMINOLE VALLEY TRL NE, CEDAR RAPIDS, Iowa",42.007125,-91.7209809
57003,Linn,Cedar Rapids Fire Department,0:05,5,4/16/08,2008,400 1ST ST SE,CEDAR RAPIDS,113,"Cooking fire, confined to container","400 1ST ST SE, CEDAR RAPIDS, Iowa",41.9753283,-91.6663295
57003,Linn,Cedar Rapids Fire Department,0:00,0,4/20/08,2008,1243 20TH ST SW,Cedar Rapids,111,Building fire,"1243 20TH ST SW, Cedar Rapids, Iowa",41.965818,-91.698704
57003,Linn,Cedar Rapids Fire Department,0:04,4,4/21/08,2008,367 COLLINS RD NE,CEDAR RAPIDS,113,"Cooking fire, confined to container","367 COLLINS RD NE, CEDAR RAPIDS, Iowa",42.0275476,-91.635553
57003,Linn,Cedar Rapids Fire Department,0:05,5,4/22/08,2008,3917 21ST AVE PL SW Apt 1,Cedar Rapids,113,"Cooking fire, confined to container","3917 21ST AVE PL SW Apt 1, Cedar Rapids, Iowa",41.959123,-91.72107
57003,Linn,Cedar Rapids Fire Department,0:06,6,4/23/08,2008,950 60TH AVE SW,CEDAR RAPIDS,111,Building fire,"950 60TH AVE SW, CEDAR RAPIDS, Iowa",41.9198929,-91.6839399
57003,Linn,Cedar Rapids Fire Department,0:04,4,4/28/08,2008,1640 F AVE NW Apt 5,Cedar Rapids,111,Building fire,"1640 F AVE NW Apt 5, Cedar Rapids, Iowa",41.97944,-91.6939711
57003,Linn,Cedar Rapids Fire Department,0:06,6,4/29/08,2008,4120 BOOTH ST SW,Cedar Rapids,111,Building fire,"4120 BOOTH ST SW, Cedar Rapids, Iowa",41.936748,-91.66052
57003,Linn,Cedar Rapids Fire Department,0:05,5,5/9/08,2008,3923 21ST AVE PL SW Apt 1,Cedar Rapids,111,Building fire,"3923 21ST AVE PL SW Apt 1, Cedar Rapids, Iowa",41.959125,-91.721335
57003,Linn,Cedar Rapids Fire Department,0:05,5,5/10/08,2008,208 6TH AVE SW,Cedar Rapids,111,Building fire,"208 6TH AVE SW, Cedar Rapids, Iowa",41.9713769,-91.67197
57003,Linn,Cedar Rapids Fire Department,0:04,4,5/12/08,2008,2228 WESTDALE DR SW Apt 1,CEDAR RAPIDS,111,Building fire,"2228 WESTDALE DR SW Apt 1, CEDAR RAPIDS, Iowa",41.957217,-91.723253
57003,Linn,Cedar Rapids Fire Department,0:04,4,5/15/08,2008,1422 3RD AVE SE,Cedar Rapids,111,Building fire,"1422 3RD AVE SE, Cedar Rapids, Iowa",41.986185,-91.6516259
57003,Linn,Cedar Rapids Fire Department,0:02,2,5/16/08,2008,1524 A AVE NE,Cedar Rapids,111,Building fire,"1524 A AVE NE, Cedar Rapids, Iowa",41.989733,-91.652586
57003,Linn,Cedar Rapids Fire Department,0:07,7,5/17/08,2008,4120 BOOTH ST SW,Cedar Rapids,115,"Incinerator overload or malfunction, fire confined","4120 BOOTH ST SW, Cedar Rapids, Iowa",41.936748,-91.66052
57003,Linn,Cedar Rapids Fire Department,0:05,5,5/27/08,2008,2459 8TH AVE SW,CEDAR RAPIDS,111,Building fire,"2459 8TH AVE SW, CEDAR RAPIDS, Iowa",41.968804,-91.706367
57003,Linn,Cedar Rapids Fire Department,0:04,4,5/28/08,2008,220 CHERRY HILL RD SW,Cedar Rapids,113,"Cooking fire, confined to container","220 CHERRY HILL RD SW, Cedar Rapids, Iowa",41.967573,-91.742881
57003,Linn,Cedar Rapids Fire Department,0:08,8,5/29/08,2008,2925 Johnson Ave Apt 40,Cedar Rapids,121,Fire in mobile home used as fixed residence,"2925 Johnson Ave Apt 40, Cedar Rapids, Iowa",41.973051,-91.710226
57003,Linn,Cedar Rapids Fire Department,0:08,8,5/29/08,2008,2925 Johnson AVE NW,Cedar Rapids,121,Fire in mobile home used as fixed residence,"2925 Johnson AVE NW, Cedar Rapids, Iowa",41.973051,-91.710226
57003,Linn,Cedar Rapids Fire Department,0:08,8,5/29/08,2008,2611 GRANITE CT NE,CEDAR RAPIDS,114,"Chimney or flue fire, confined to chimney or flue","2611 GRANITE CT NE, CEDAR RAPIDS, Iowa",42.003533,-91.684611
57003,Linn,Cedar Rapids Fire Department,0:08,8,5/29/08,2008,2925 JOHNSON AVE NW Apt 21,CEDAR RAPIDS,121,Fire in mobile home used as fixed residence,"2925 JOHNSON AVE NW Apt 21, CEDAR RAPIDS, Iowa",41.973051,-91.710226
57003,Linn,Cedar Rapids Fire Department,0:06,6,6/2/08,2008,1818 76TH AVE SW,Cedar Rapids,111,Building fire,"1818 76TH AVE SW, Cedar Rapids, Iowa",41.905833,-91.696109
57003,Linn,Cedar Rapids Fire Department,0:06,6,6/3/08,2008,2048 EASTERN BLVD SE,CEDAR RAPIDS,111,Building fire,"2048 EASTERN BLVD SE, CEDAR RAPIDS, Iowa",41.993531,-91.631152
57003,Linn,Cedar Rapids Fire Department,0:06,6,6/4/08,2008,3837 SKYLARK LN SE,CEDAR RAPIDS,111,Building fire,"3837 SKYLARK LN SE, CEDAR RAPIDS, Iowa",41.9815309,-91.612514
57003,Linn,Cedar Rapids Fire Department,0:03,3,6/5/08,2008,1422 3RD AVE SE,Cedar Rapids,111,Building fire,"1422 3RD AVE SE, Cedar Rapids, Iowa",41.986185,-91.6516259
57003,Linn,Cedar Rapids Fire Department,0:05,5,6/5/08,2008,1422 3RD AVE SE,Cedar Rapids,111,Building fire,"1422 3RD AVE SE, Cedar Rapids, Iowa",41.986185,-91.6516259
57003,Linn,Cedar Rapids Fire Department,0:07,7,6/6/08,2008,11 GLENBROOK DR SE Apt 103,Cedar Rapids,111,Building fire,"11 GLENBROOK DR SE Apt 103, Cedar Rapids, Iowa",42.021204,-91.628198
57003,Linn,Cedar Rapids Fire Department,0:03,3,6/7/08,2008,415 A AVE NW Apt 3,Cedar Rapids,111,Building fire,"415 A AVE NW Apt 3, Cedar Rapids, Iowa",41.975715,-91.678026
57003,Linn,Cedar Rapids Fire Department,0:03,3,6/8/08,2008,3751 12TH AVE SW,Cedar Rapids,113,"Cooking fire, confined to container","3751 12TH AVE SW, Cedar Rapids, Iowa",41.965151,-91.721726
57003,Linn,Cedar Rapids Fire Department,0:05,5,6/8/08,2008,331 ZELDA DR NW,Cedar Rapids,111,Building fire,"331 ZELDA DR NW, Cedar Rapids, Iowa",41.97585,-91.734634
57003,Linn,Cedar Rapids Fire Department,0:02,2,6/8/08,2008,911 C AVE NW,CEDAR RAPIDS,111,Building fire,"911 C AVE NW, CEDAR RAPIDS, Iowa",41.975645,-91.685274
57003,Linn,Cedar Rapids Fire Department,0:03,3,6/8/08,2008,604 ELLIS BLVD NW,CEDAR RAPIDS,111,Building fire,"604 ELLIS BLVD NW, CEDAR RAPIDS, Iowa",41.9782285,-91.6821482
57003,Linn,Cedar Rapids Fire Department,0:03,3,6/10/08,2008,814 3RD AVE SW,Cedar Rapids,113,"Cooking fire, confined to container","814 3RD AVE SW, Cedar Rapids, Iowa",41.971633,-91.681304
57003,Linn,Cedar Rapids Fire Department,0:06,6,6/22/08,2008,1321 15TH ST SE Apt 203,Cedar Rapids,113,"Cooking fire, confined to container","1321 15TH ST SE Apt 203, Cedar Rapids, Iowa",41.9725208,-91.649068
57003,Linn,Cedar Rapids Fire Department,0:08,8,6/25/08,2008,803 35TH ST SE Apt 2,Cedar Rapids,111,Building fire,"803 35TH ST SE Apt 2, Cedar Rapids, Iowa",41.977343,-91.617293
57003,Linn,Cedar Rapids Fire Department,0:07,7,6/28/08,2008,1432 L ST SW,Cedar Rapids,111,Building fire,"1432 L ST SW, Cedar Rapids, Iowa",41.9629189,-91.6715065
57003,Linn,Cedar Rapids Fire Department,0:05,5,6/28/08,2008,3960 SHERMAN ST NE Apt 33,Cedar Rapids,113,"Cooking fire, confined to container","3960 SHERMAN ST NE Apt 33, Cedar Rapids, Iowa",42.0178121,-91.6604678
57003,Linn,Cedar Rapids Fire Department,0:03,3,7/2/08,2008,301 15TH ST NE,Cedar Rapids,111,Building fire,"301 15TH ST NE, Cedar Rapids, Iowa",41.989965,-91.654484
57003,Linn,Cedar Rapids Fire Department,0:04,4,7/2/08,2008,352 FOREST DR SE,CEDAR RAPIDS,113,"Cooking fire, confined to container","352 FOREST DR SE, CEDAR RAPIDS, Iowa",41.985793,-91.634049
57003,Linn,Cedar Rapids Fire Department,0:03,3,7/3/08,2008,4407 1ST AVE W Apt 305,Cedar Rapids,113,"Cooking fire, confined to container","4407 1ST AVE W Apt 305, Cedar Rapids, Iowa",41.9668576,-91.7277826
57003,Linn,Cedar Rapids Fire Department,0:05,5,7/4/08,2008,424 6TH AVE SW,Cedar Rapids,111,Building fire,"424 6TH AVE SW, Cedar Rapids, Iowa",41.970456,-91.675734
57003,Linn,Cedar Rapids Fire Department,0:09,9,7/12/08,2008,361 Kirkwood BLVD SW,Cedar Rapids,111,Building fire,"361 Kirkwood BLVD SW, Cedar Rapids, Iowa",41.920421,-91.652407
57003,Linn,Cedar Rapids Fire Department,0:07,7,7/15/08,2008,2135 NORTH TOWNE CT NE Apt 8,Cedar Rapids,113,"Cooking fire, confined to container","2135 NORTH TOWNE CT NE Apt 8, Cedar Rapids, Iowa",42.0343122,-91.6714779
57003,Linn,Cedar Rapids Fire Department,0:06,6,7/16/08,2008,32 DARTMOUTH ST SW,Cedar Rapids,118,"Trash or rubbish fire, contained","32 DARTMOUTH ST SW, Cedar Rapids, Iowa",41.9243268,-91.6514587
57003,Linn,Cedar Rapids Fire Department,0:04,4,7/16/08,2008,2722 DALEWOOD AVE SE,CEDAR RAPIDS,111,Building fire,"2722 DALEWOOD AVE SE, CEDAR RAPIDS, Iowa",41.97854,-91.627221
57003,Linn,Cedar Rapids Fire Department,0:08,8,7/17/08,2008,1000 WENIG RD NE,Cedar Rapids,111,Building fire,"1000 WENIG RD NE, Cedar Rapids, Iowa",41.998692,-91.676393
57003,Linn,Cedar Rapids Fire Department,0:06,6,7/17/08,2008,1231 N ST SW,Cedar Rapids,111,Building fire,"1231 N ST SW, Cedar Rapids, Iowa",41.964834,-91.673063
57003,Linn,Cedar Rapids Fire Department,0:07,7,7/19/08,2008,3311 ORIOLE CT NE CTS NE,CEDAR RAPIDS,111,Building fire,"3311 ORIOLE CT NE CTS NE, CEDAR RAPIDS, Iowa",41.9778795,-91.6656232
57003,Linn,Cedar Rapids Fire Department,0:05,5,7/19/08,2008,1017 10TH ST SE,CEDAR RAPIDS,111,Building fire,"1017 10TH ST SE, CEDAR RAPIDS, Iowa",41.975611,-91.651891
57003,Linn,Cedar Rapids Fire Department,0:08,8,7/23/08,2008,5444 ROGERS RD NW,CEDAR RAPIDS,111,Building fire,"5444 ROGERS RD NW, CEDAR RAPIDS, Iowa",41.995061,-91.7418
57003,Linn,Cedar Rapids Fire Department,0:04,4,7/28/08,2008,500 BLAIRS FERRY RD NE,CEDAR RAPIDS,118,"Trash or rubbish fire, contained","500 BLAIRS FERRY RD NE, CEDAR RAPIDS, Iowa",42.0351707,-91.6398165
57003,Linn,Cedar Rapids Fire Department,0:03,3,7/29/08,2008,3120 6TH ST SW,Cedar Rapids,111,Building fire,"3120 6TH ST SW, Cedar Rapids, Iowa",41.9465206,-91.6772427
57003,Linn,Cedar Rapids Fire Department,0:05,5,7/30/08,2008,245 21ST ST NW,CEDAR RAPIDS,111,Building fire,"245 21ST ST NW, CEDAR RAPIDS, Iowa",41.973959,-91.701778
57003,Linn,Cedar Rapids Fire Department,0:06,6,7/30/08,2008,411 3RD ST SE,CEDAR RAPIDS,114,"Chimney or flue fire, confined to chimney or flue","411 3RD ST SE, CEDAR RAPIDS, Iowa",41.976451,-91.664869
57003,Linn,Cedar Rapids Fire Department,0:05,5,8/2/08,2008,427 5th AVE SW,CEDAR RAPIDS,111,Building fire,"427 5th AVE SW, CEDAR RAPIDS, Iowa",41.970701,-91.675941
57003,Linn,Cedar Rapids Fire Department,0:03,3,8/6/08,2008,126 HARBET AVE NW Apt 4,Cedar Rapids,113,"Cooking fire, confined to container","126 HARBET AVE NW Apt 4, Cedar Rapids, Iowa",41.969384,-91.735259
57003,Linn,Cedar Rapids Fire Department,0:04,4,8/8/08,2008,418 2ND ST NE,Cedar Rapids,111,Building fire,"418 2ND ST NE, Cedar Rapids, Iowa",41.9808548,-91.6704926
57003,Linn,Cedar Rapids Fire Department,0:05,5,8/9/08,2008,350 EGDEWOOD RD NW,Cedar Rapids,113,"Cooking fire, confined to container","350 EGDEWOOD RD NW, Cedar Rapids, Iowa",41.9757766,-91.7165543
57003,Linn,Cedar Rapids Fire Department,0:06,6,8/10/08,2008,419 LAWNDALE DR SE,CEDAR RAPIDS,111,Building fire,"419 LAWNDALE DR SE, CEDAR RAPIDS, Iowa",41.98206,-91.598355
57003,Linn,Cedar Rapids Fire Department,0:05,5,8/15/08,2008,143 WESTVIEW DR NW,CEDAR RAPIDS,111,Building fire,"143 WESTVIEW DR NW, CEDAR RAPIDS, Iowa",41.971373,-91.7475879
57003,Linn,Cedar Rapids Fire Department,0:05,5,8/19/08,2008,3000 J ST SW Apt 1008,CEDAR RAPIDS,113,"Cooking fire, confined to container","3000 J ST SW Apt 1008, CEDAR RAPIDS, Iowa",41.947431,-91.6682398
57003,Linn,Cedar Rapids Fire Department,0:04,4,8/20/08,2008,2001 O AVE NW,CEDAR RAPIDS,111,Building fire,"2001 O AVE NW, CEDAR RAPIDS, Iowa",41.987894,-91.699503
57003,Linn,Cedar Rapids Fire Department,0:07,7,8/20/08,2008,5537 NORTH TOWNE PL NE,CEDAR RAPIDS,111,Building fire,"5537 NORTH TOWNE PL NE, CEDAR RAPIDS, Iowa",42.034442,-91.6727027
57003,Linn,Cedar Rapids Fire Department,0:03,3,8/22/08,2008,85 HARBET AVE NW Apt 305,Cedar Rapids,113,"Cooking fire, confined to container","85 HARBET AVE NW Apt 305, Cedar Rapids, Iowa",41.968333,-91.7351709
57003,Linn,Cedar Rapids Fire Department,0:04,4,8/24/08,2008,1561 BEVER AVE SE Apt 3,Cedar Rapids,111,Building fire,"1561 BEVER AVE SE Apt 3, Cedar Rapids, Iowa",41.984398,-91.648131
57003,Linn,Cedar Rapids Fire Department,0:08,8,8/24/08,2008,64 MILLER AVE SW,Cedar Rapids,113,"Cooking fire, confined to container","64 MILLER AVE SW, Cedar Rapids, Iowa",41.924938,-91.659128
57003,Linn,Cedar Rapids Fire Department,0:04,4,8/26/08,2008,3028 CIRCLE DR NE,Cedar Rapids,111,Building fire,"3028 CIRCLE DR NE, Cedar Rapids, Iowa",42.009634,-91.668385
57003,Linn,Cedar Rapids Fire Department,0:04,4,8/27/08,2008,4014 WESTOVER RD SE Apt 2,CEDAR RAPIDS,113,"Cooking fire, confined to container","4014 WESTOVER RD SE Apt 2, CEDAR RAPIDS, Iowa",42.0195532,-91.6290058
57003,Linn,Cedar Rapids Fire Department,0:04,4,9/1/08,2008,816 15TH AVE SW Apt 6,Cedar Rapids,111,Building fire,"816 15TH AVE SW Apt 6, Cedar Rapids, Iowa",41.9629059,-91.6805416
57003,Linn,Cedar Rapids Fire Department,0:03,3,9/1/08,2008,3000 J ST SW Apt 2106,Cedar Rapids,113,"Cooking fire, confined to container","3000 J ST SW Apt 2106, Cedar Rapids, Iowa",41.947431,-91.6682398
57003,Linn,Cedar Rapids Fire Department,0:03,3,9/7/08,2008,120 32ND ST NE Apt 8,Cedar Rapids,111,Building fire,"120 32ND ST NE Apt 8, Cedar Rapids, Iowa",42.010171,-91.636055
57003,Linn,Cedar Rapids Fire Department,0:05,5,9/9/08,2008,1485 TOWER LN NE,Cedar Rapids,118,"Trash or rubbish fire, contained","1485 TOWER LN NE, Cedar Rapids, Iowa",42.044557,-91.657508
57003,Linn,Cedar Rapids Fire Department,0:07,7,9/13/08,2008,1005 BRIDGIT LN SE,Cedar Rapids,113,"Cooking fire, confined to container","1005 BRIDGIT LN SE, Cedar Rapids, Iowa",42.0244689,-91.6156983
57003,Linn,Cedar Rapids Fire Department,0:03,3,9/15/08,2008,802 15TH AVE SW,Cedar Rapids,118,"Trash or rubbish fire, contained","802 15TH AVE SW, Cedar Rapids, Iowa",41.963189,-91.680216
57003,Linn,Cedar Rapids Fire Department,0:04,4,9/15/08,2008,802 15TH AVE SW Apt 3,Cedar Rapids,118,"Trash or rubbish fire, contained","802 15TH AVE SW Apt 3, Cedar Rapids, Iowa",41.963189,-91.680216
57003,Linn,Cedar Rapids Fire Department,0:04,4,9/16/08,2008,802 15TH AVE SW Apt 1,Cedar Rapids,111,Building fire,"802 15TH AVE SW Apt 1, Cedar Rapids, Iowa",41.963189,-91.680216
57003,Linn,Cedar Rapids Fire Department,0:04,4,9/20/08,2008,802 15TH AVE SW,Cedar Rapids,111,Building fire,"802 15TH AVE SW, Cedar Rapids, Iowa",41.963189,-91.680216
57003,Linn,Cedar Rapids Fire Department,0:04,4,9/21/08,2008,3942 21ST AVE PL SW Apt 3,Cedar Rapids,113,"Cooking fire, confined to container","3942 21ST AVE PL SW Apt 3, Cedar Rapids, Iowa",41.959493,-91.722127
57003,Linn,Cedar Rapids Fire Department,0:05,5,9/23/08,2008,1221 15TH ST SE,CEDAR RAPIDS,113,"Cooking fire, confined to container","1221 15TH ST SE, CEDAR RAPIDS, Iowa",41.9735326,-91.6490724
57003,Linn,Cedar Rapids Fire Department,0:06,6,9/23/08,2008,1311 15TH ST SE,CEDAR RAPIDS,113,"Cooking fire, confined to container","1311 15TH ST SE, CEDAR RAPIDS, Iowa",41.9726059,-91.6490687
57003,Linn,Cedar Rapids Fire Department,0:04,4,9/24/08,2008,1422 3RD AVE SE,Cedar Rapids,111,Building fire,"1422 3RD AVE SE, Cedar Rapids, Iowa",41.986185,-91.6516259
57003,Linn,Cedar Rapids Fire Department,0:04,4,9/24/08,2008,1422 3rd AVE SE,Cedar Rapids,122,"Fire in motor home, camper, recreational vehicle","1422 3rd AVE SE, Cedar Rapids, Iowa",41.986185,-91.6516259
57003,Linn,Cedar Rapids Fire Department,0:04,4,9/24/08,2008,1416 3rd AVE SE,Cedar Rapids,111,Building fire,"1416 3rd AVE SE, Cedar Rapids, Iowa",41.986118,-91.651743
57003,Linn,Cedar Rapids Fire Department,0:07,7,9/29/08,2008,800 STAUB CT NE,CEDAR RAPIDS,113,"Cooking fire, confined to container","800 STAUB CT NE, CEDAR RAPIDS, Iowa",42.007625,-91.646047
57003,Linn,Cedar Rapids Fire Department,0:05,5,9/30/08,2008,11TH ST NE and J AV NE,Cedar Rapids,123,"Fire in portable building, fixed location","11TH ST NE and J AV NE, Cedar Rapids, Iowa",41.9996854,-91.6661764
57003,Linn,Cedar Rapids Fire Department,0:06,6,10/3/08,2008,3333 PIONEER AVE SE,CEDAR RAPIDS,111,Building fire,"3333 PIONEER AVE SE, CEDAR RAPIDS, Iowa",41.968963,-91.618782
57003,Linn,Cedar Rapids Fire Department,0:04,4,10/3/08,2008,418 2ND ST NE,CEDAR RAPIDS,113,"Cooking fire, confined to container","418 2ND ST NE, CEDAR RAPIDS, Iowa",41.9808548,-91.6704926
57003,Linn,Cedar Rapids Fire Department,0:05,5,10/5/08,2008,321 41ST ST NE,Cedar Rapids,113,"Cooking fire, confined to container","321 41ST ST NE, Cedar Rapids, Iowa",42.020095,-91.638259
57003,Linn,Cedar Rapids Fire Department,0:05,5,10/12/08,2008,908 9TH ST SW,CEDAR RAPIDS,111,Building fire,"908 9TH ST SW, CEDAR RAPIDS, Iowa",41.9672,-91.6816319
57003,Linn,Cedar Rapids Fire Department,0:04,4,10/19/08,2008,256 35TH STR DR SE,CEDAR RAPIDS,111,Building fire,"256 35TH STR DR SE, CEDAR RAPIDS, Iowa",42.013604,-91.630297
57003,Linn,Cedar Rapids Fire Department,0:05,5,10/24/08,2008,418 2ND ST NE,CEDAR RAPIDS,113,"Cooking fire, confined to container","418 2ND ST NE, CEDAR RAPIDS, Iowa",41.9808548,-91.6704926
57003,Linn,Cedar Rapids Fire Department,0:00,0,10/31/08,2008,727 GATEWAY ST NE,CEDAR RAPIDS,118,"Trash or rubbish fire, contained","727 GATEWAY ST NE, CEDAR RAPIDS, Iowa",42.0267089,-91.645154
57003,Linn,Cedar Rapids Fire Department,0:00,0,10/31/08,2008,727 GATEWAY ST NE,CEDAR RAPIDS,118,"Trash or rubbish fire, contained","727 GATEWAY ST NE, CEDAR RAPIDS, Iowa",42.0267089,-91.645154
57003,Linn,Cedar Rapids Fire Department,0:05,5,11/1/08,2008,3333 PIONEER AVE SE Apt 14,CEDAR RAPIDS,111,Building fire,"3333 PIONEER AVE SE Apt 14, CEDAR RAPIDS, Iowa",41.968963,-91.618782
57003,Linn,Cedar Rapids Fire Department,0:03,3,11/2/08,2008,4233 COUNCIL ST NE NE,Cedar Rapids,111,Building fire,"4233 COUNCIL ST NE NE, Cedar Rapids, Iowa",42.0222679,-91.658464
