Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","STE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AbbVie, Inc.",IL,100000000204,16.79,01/29/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,12.37,05/12/2014,GNRL
BERNARD,I,LEMAN,"1378 NW 124TH ST","",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Family Medicine",225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,783,11/05/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Salix Pharmaceuticals, Ltd",NC,100000010796,5.31,08/19/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","STE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AbbVie, Inc.",IL,100000000204,11.07,08/13/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,11.45,04/18/2014,GNRL
BERNARD,I,LEMAN,"1378 NW 124TH ST","",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Family Medicine",225422,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,60,05/23/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","STE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AbbVie, Inc.",IL,100000000204,3150,02/20/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","STE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AbbVie, Inc.",IL,100000000204,13.56,02/05/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Genentech USA, Inc.",CA,100000000226,10.51,03/13/2014,GNRL
BERNARD,I,LEMAN,"1378 NW 124TH ST","",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Family Medicine",225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,2.49,01/31/2014,GNRL
BERNARD,I,LEMAN,"1378 NW 124TH ST","",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Family Medicine",225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,9.24,10/23/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Salix Pharmaceuticals, Ltd",NC,100000010796,5.09,07/23/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Shire North American Group Inc",DE,100000061292,0.41,06/04/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,3.27,05/19/2014,GNRL
BERNARD,IRA,LEMAN,"1378 Nw 124th St","Suite 200",Clive,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Given Imaging, Inc.",CT,100000000348,14.92,01/21/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","STE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AbbVie, Inc.",IL,100000000204,3150,11/24/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","STE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AbbVie, Inc.",IL,100000000204,11.38,09/03/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Shire North American Group Inc",DE,100000061292,9.23,12/11/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Shire North American Group Inc",DE,100000061292,0.42,11/06/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,0.77,08/14/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,13.06,12/12/2014,GNRL
BERNARD,I,LEMAN,"1378 NW 124TH ST","",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Family Medicine",225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,634.8,08/14/2014,GNRL
BERNARD,I,LEMAN,"1378 NW 124TH ST","",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Family Medicine",225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,0.45,05/15/2014,GNRL
BERNARD,I,LEMAN,"1378 NW 124TH ST","",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Family Medicine",225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,708.9,10/23/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,0.68,08/14/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Shire North American Group Inc",DE,100000061292,9.94,07/07/2014,GNRL
BERNARD,I,LEMAN,"1378 NW 124TH ST","",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Family Medicine",225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,198.81,10/01/2014,GNRL
Bernard,Ira,Leman,"1378 Nw 124th St","Suite 200",Clive,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AstraZeneca Pharmaceuticals LP",DE,100000000146,13.57,05/13/2014,GNRL
Bernard,Ira,Leman,"1378 Nw 124th St","Suite 200",Clive,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AstraZeneca Pharmaceuticals LP",DE,100000000146,11.32,10/28/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,0.3,08/14/2014,GNRL
BERNARD,I,LEMAN,"1378 NW 124TH ST","",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Family Medicine",225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,894.15,10/01/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","STE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AbbVie, Inc.",IL,100000000204,25,11/20/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","STE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AbbVie, Inc.",IL,100000000204,2250,09/09/2014,GNRL
BERNARD,I,LEMAN,"1378 NW 124TH ST","",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Family Medicine",225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,9.66,06/23/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Shire North American Group Inc",DE,100000061292,9.81,05/09/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Salix Pharmaceuticals, Ltd",NC,100000010796,4.25,11/10/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,3.12,03/26/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,1.86,09/11/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,8.19,09/11/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Janssen Biotech, Inc.",PA,100000000329,9.35,04/23/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325-8151,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Shire North American Group Inc",DE,100000061292,12.81,06/04/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","STE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AbbVie, Inc.",IL,100000000204,2250,09/03/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Salix Pharmaceuticals, Ltd",NC,100000010796,9.06,12/11/2014,GNRL
BERNARD,"",LEMAN,"1378 NW 124TH ST","SUITE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"Salix Pharmaceuticals, Ltd",NC,100000010796,4.22,03/25/2014,GNRL
BERNARD,IRA,LEMAN,"1378 NW 124TH ST","STE 200",CLIVE,50325,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Gastroenterology",225422,"AbbVie, Inc.",IL,100000000204,59.46,11/20/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,258.73,12/09/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,3500.00,09/16/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,31.19,11/20/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,319.19,09/16/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,22.90,09/16/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,15.00,12/05/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,12.50,10/22/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,6.27,08/23/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,350.00,12/05/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,211.03,11/20/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,10.85,11/08/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,2000.00,11/20/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,190.97,12/04/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,18.50,11/08/2013,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,147.45,10/14/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,23.4,03/05/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,3000,10/14/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,121.03,10/15/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,30,08/12/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,14.36,03/21/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,72.88,07/17/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,3000,03/21/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,12.97,01/30/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,380.94,07/17/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,6.79,10/02/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,331.05,05/22/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,392.7,12/17/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,2.56,11/11/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,241.92,08/01/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,484.71,08/12/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,30,03/05/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,197.79,03/21/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,12.03,10/14/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,134.26,05/23/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,21.1,05/22/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,258.6,08/12/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,1000,05/22/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,30,10/15/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,2000,04/08/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,3000,05/23/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,3000,11/10/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,310.6,10/15/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","W425 DSB","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"Altatec GmbH","",100000011070,93.9,10/24/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,654.77,07/17/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,136.26,09/02/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,184.6,08/12/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,29.73,11/10/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,254.37,10/14/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,16.1,09/16/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,27,11/10/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,2000,03/05/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,7.41,10/29/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,178.88,03/15/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,506.55,11/10/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,47.41,09/25/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,157.07,02/21/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,3000,10/14/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,25.88,07/18/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,774.3,03/05/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,1.75,01/01/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,308.01,11/11/2014,GNRL
CHRISTOPHER,ANDREW,BARWACZ,"322 DENTAL SCIENCE S","","IOWA CITY",52242,"Doctor of Dentistry","Dental Providers/ Dentist",222476,"DENTSPLY IH Inc.",PA,100000010676,199.7,04/08/2014,GNRL
