GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
142243400200000,SE 230,RESIDENTIAL,14000,0,14000,57100,0,71100
142243400300000,SE 230,EXEMPT,0,14000,14000,0,56500,70500
142243400400000,SE 230,RESIDENTIAL,13700,0,13700,64800,0,78500
142243400500000,SE 230,RESIDENTIAL,14000,0,14000,5000,0,19000
142243400600000,SE 230,RESIDENTIAL,11800,0,11800,54800,0,66600
142243400700000,SE 230,EXEMPT,0,7500,7500,0,63300,70800
142243400800000,SE 230,RESIDENTIAL,7500,0,7500,36100,0,43600
142243400900000,SE 230,RESIDENTIAL,10800,0,10800,65700,0,76500
142243401000000,SE 230,EXEMPT,0,7000,7000,0,39300,46300
142243401100000,SE 230,RESIDENTIAL,7600,0,7600,41700,0,49300
142243401200000,SE 230,RESIDENTIAL,7600,0,7600,32800,0,40400
142243401300000,SE 230,RESIDENTIAL,14100,0,14100,30000,0,44100
142243401400000,SE 230,RESIDENTIAL,13900,0,13900,45900,0,59800
142243401500000,SE 230,RESIDENTIAL,13700,0,13700,47500,0,61200
142243401600000,SE 230,RESIDENTIAL,8600,0,8600,55500,0,64100
142243401700000,SE 230,RESIDENTIAL,11000,0,11000,61900,0,72900
142243401800000,SE 230,RESIDENTIAL,9300,0,9300,31300,0,40600
142243401900000,SE 230,RESIDENTIAL,9300,0,9300,45200,0,54500
142243402000000,SE 230,RESIDENTIAL,7000,0,7000,34700,0,41700
142243402100000,SE 230,RESIDENTIAL,4200,0,4200,23200,0,27400
142243500100000,SE 230,RESIDENTIAL,21500,0,21500,86600,0,108100
142243500200000,SE 230,RESIDENTIAL,15500,0,15500,37400,0,52900
142243500300000,SE 230,RESIDENTIAL,14000,0,14000,47500,0,61500
142243500400000,SE 230,RESIDENTIAL,14000,0,14000,55900,0,69900
142243500500000,SE 230,RESIDENTIAL,14000,0,14000,58400,0,72400
142243500600000,SE 230,RESIDENTIAL,14000,0,14000,69200,0,83200
142243500700000,SE 230,RESIDENTIAL,13900,0,13900,74700,0,88600
142243500800000,SE 230,RESIDENTIAL,14000,0,14000,72800,0,86800
142243500900000,SE 230,RESIDENTIAL,14000,0,14000,61900,0,75900
142243501000000,SE 230,RESIDENTIAL,10200,0,10200,41300,0,51500
142243501100000,SE 230,RESIDENTIAL,12500,0,12500,62200,0,74700
142243501200000,SE 230,RESIDENTIAL,9100,0,9100,52100,0,61200
142243501300000,SE 230,RESIDENTIAL,9000,0,9000,46100,0,55100
142243600100000,SE 230,RESIDENTIAL,8600,0,8600,64500,0,73100
142243600200000,SE 230,RESIDENTIAL,8200,0,8200,48300,0,56500
142243600300000,SE 230,RESIDENTIAL,13300,0,13300,59700,0,73000
142243600400000,SE 230,EXEMPT,0,12800,12800,0,53300,66100
142243600500000,SE 230,RESIDENTIAL,17600,0,17600,53000,0,70600
142243600600000,SE 230,RESIDENTIAL,14000,0,14000,59800,0,73800
142243600700000,SE 230,RESIDENTIAL,14000,0,14000,62100,0,76100
142243600800000,SE 230,RESIDENTIAL,14000,0,14000,55200,0,69200
142243600900000,SE 230,RESIDENTIAL,14000,0,14000,61600,0,75600
142243601000000,SE 230,RESIDENTIAL,14400,0,14400,71600,0,86000
142243601100000,SE 230,RESIDENTIAL,8900,0,8900,61800,0,70700
142243601200000,SE 230,RESIDENTIAL,14200,0,14200,64600,0,78800
142243601300000,SE 230,RESIDENTIAL,7700,0,7700,55200,0,62900
142243601400000,SE 230,RESIDENTIAL,8100,0,8100,51800,0,59900
142243700100000,SE 230,RESIDENTIAL,9800,0,9800,43700,0,53500
142243700200000,SE 230,RESIDENTIAL,9800,0,9800,58700,0,68500
142243700300000,SE 230,RESIDENTIAL,14000,0,14000,71000,0,85000
142243700400000,SE 230,RESIDENTIAL,14000,0,14000,62000,0,76000
142243700500000,SE 230,RESIDENTIAL,14000,0,14000,46700,0,60700
142243700600000,SE 230,EXEMPT,0,8600,8600,0,42300,50900
142243700700000,SE 230,RESIDENTIAL,8600,0,8600,75000,0,83600
142243700800000,SE 230,RESIDENTIAL,8600,0,8600,43100,0,51700
142243700900000,SE 230,EXEMPT,0,8600,8600,0,0,8600
142243701000000,SE 230,RESIDENTIAL,9300,0,9300,49800,0,59100
142243701100000,SE 230,RESIDENTIAL,9300,0,9300,58800,0,68100
142245100100000,SE 230,RESIDENTIAL,14300,0,14300,26000,0,40300
142245100200000,SE 230,RESIDENTIAL,15300,0,15300,73900,0,89200
142245100300000,SE 230,RESIDENTIAL,10500,0,10500,58900,0,69400
142245100400000,SE 230,RESIDENTIAL,10500,0,10500,56700,0,67200
142245100500000,SE 230,RESIDENTIAL,14000,0,14000,50300,0,64300
142245100600000,SE 230,RESIDENTIAL,14000,0,14000,55500,0,69500
142245100700000,SE 230,RESIDENTIAL,14000,0,14000,53400,0,67400
142245100800000,SE 230,RESIDENTIAL,14000,0,14000,65600,0,79600
142245100900000,SE 230,RESIDENTIAL,19600,0,19600,74500,0,94100
142245101000000,SE 230,RESIDENTIAL,7800,0,7800,44100,0,51900
142245101100000,SE 230,RESIDENTIAL,7800,0,7800,39300,0,47100
142245101200000,SE 230,RESIDENTIAL,8500,0,8500,44000,0,52500
142245101300000,SE 230,RESIDENTIAL,7900,0,7900,42200,0,50100
142245200100000,SE 230,RESIDENTIAL,8300,0,8300,54800,0,63100
142245200200000,SE 230,RESIDENTIAL,12200,0,12200,51900,0,64100
142245200300000,SE 230,RESIDENTIAL,10500,0,10500,46500,0,57000
142245200400000,SE 230,RESIDENTIAL,13800,0,13800,43700,0,57500
142245200500000,SE 230,RESIDENTIAL,20500,0,20500,45800,0,66300
142245200600000,SE 230,RESIDENTIAL,14000,0,14000,42000,0,56000
142245200700000,SE 230,RESIDENTIAL,12300,0,12300,55500,0,67800
142245200800000,SE 230,RESIDENTIAL,15800,0,15800,69100,0,84900
142245200900000,SE 230,RESIDENTIAL,14000,0,14000,59900,0,73900
142245201000000,SE 230,RESIDENTIAL,14200,0,14200,45500,0,59700
142245201100000,SE 230,RESIDENTIAL,11600,0,11600,57400,0,69000
142245201200000,SE 230,RESIDENTIAL,12100,0,12100,58900,0,71000
142245300100000,SE 230,EXEMPT,0,9300,9300,0,45100,54400
142245300200000,SE 230,RESIDENTIAL,9300,0,9300,42500,0,51800
142245300300000,SE 230,RESIDENTIAL,9800,0,9800,43800,0,53600
142245300400000,SE 230,RESIDENTIAL,9800,0,9800,47100,0,56900
142245300500000,SE 230,RESIDENTIAL,14000,0,14000,54000,0,68000
142245300600000,SE 230,RESIDENTIAL,14000,0,14000,55500,0,69500
142245300700000,SE 230,RESIDENTIAL,14000,0,14000,61100,0,75100
142245300800000,SE 230,RESIDENTIAL,8600,0,8600,41400,0,50000
142245300900000,SE 230,RESIDENTIAL,8600,0,8600,47100,0,55700
142245301100000,SE 230,RESIDENTIAL,8600,0,8600,44900,0,53500
142245302000000,SE 230,RESIDENTIAL,8600,0,8600,48200,0,56800
142245400100000,SE 230,RESIDENTIAL,13800,0,13800,63200,0,77000
142245400200000,SE 230,RESIDENTIAL,13700,0,13700,69000,0,82700
142245400300000,SE 230,RESIDENTIAL,13700,0,13700,64700,0,78400
142245400400000,SE 230,RESIDENTIAL,13700,0,13700,40400,0,54100
142245400500000,SE 230,RESIDENTIAL,10300,0,10300,52900,0,63200
142245400600000,SE 230,RESIDENTIAL,10300,0,10300,55600,0,65900
142245400700000,SE 230,RESIDENTIAL,13700,0,13700,39000,0,52700
142245400800000,SE 230,RESIDENTIAL,13700,0,13700,43000,0,56700
142245400900000,SE 230,RESIDENTIAL,13600,0,13600,78400,0,92000
142245401000000,SE 230,RESIDENTIAL,11000,0,11000,53600,0,64600
142245401100000,SE 230,RESIDENTIAL,11400,0,11400,60000,0,71400
142245401200000,SE 230,RESIDENTIAL,11200,0,11200,42200,0,53400
142245401300000,SE 230,RESIDENTIAL,7000,0,7000,50700,0,57700
142245401400000,SE 230,RESIDENTIAL,7700,0,7700,57700,0,65400
142245401500000,SE 230,RESIDENTIAL,8200,0,8200,57700,0,65900
142245401600000,SE 230,RESIDENTIAL,10500,0,10500,58300,0,68800
142245401700000,SE 230,RESIDENTIAL,11200,0,11200,47700,0,58900
142245401800000,SE 230,RESIDENTIAL,11900,0,11900,65000,0,76900
142245401900000,SE 230,RESIDENTIAL,15600,0,15600,61000,0,76600
142245402000000,SE 230,RESIDENTIAL,14600,0,14600,46900,0,61500
142245402100000,SE 230,RESIDENTIAL,17300,0,17300,36400,0,53700
142245402200000,SE 230,RESIDENTIAL,15300,0,15300,59400,0,74700
142245500100000,SE 230,RESIDENTIAL,10400,0,10400,59700,0,70100
142245500200000,SE 230,RESIDENTIAL,10700,0,10700,35600,0,46300
142245500300000,SE 230,RESIDENTIAL,14900,0,14900,79600,0,94500
142245500400000,SE 230,RESIDENTIAL,14000,0,14000,53600,0,67600
142245500500000,SE 230,RESIDENTIAL,14000,0,14000,39400,0,53400
142245500600000,SE 230,RESIDENTIAL,14000,0,14000,66500,0,80500
142245500700000,SE 230,RESIDENTIAL,14000,0,14000,72800,0,86800
142245500800000,SE 230,RESIDENTIAL,14400,0,14400,73500,0,87900
142245500900000,SE 230,RESIDENTIAL,14700,0,14700,62900,0,77600
142245501000000,SE 230,RESIDENTIAL,11200,0,11200,67000,0,78200
142245501100000,SE 230,RESIDENTIAL,15600,0,15600,52100,0,67700
142245501200000,SE 230,RESIDENTIAL,15000,0,15000,63500,0,78500
142245501300000,SE 230,RESIDENTIAL,11600,0,11600,46100,0,57700
142245501400000,SE 230,RESIDENTIAL,19600,0,19600,82600,0,102200
142245501500000,SE 230,RESIDENTIAL,16100,0,16100,54800,0,70900
142245501600000,SE 230,RESIDENTIAL,18800,0,18800,86100,0,104900
142245501700000,SE 230,RESIDENTIAL,13400,0,13400,60100,0,73500
142245501800000,SE 230,RESIDENTIAL,16100,0,16100,25700,0,41800
142245501900000,SE 230,RESIDENTIAL,15900,0,15900,66200,0,82100
142245502000000,SE 230,RESIDENTIAL,15100,0,15100,57300,0,72400
142245502100000,SE 230,RESIDENTIAL,14800,0,14800,49000,0,63800
142245502200000,SE 230,RESIDENTIAL,12300,0,12300,51800,0,64100
142245502300000,SE 230,RESIDENTIAL,12200,0,12200,48700,0,60900
142245502400000,SE 230,RESIDENTIAL,12000,0,12000,48700,0,60700
142245502500000,SE 230,RESIDENTIAL,11300,0,11300,45500,0,56800
142245502600000,SE 230,RESIDENTIAL,10400,0,10400,28700,0,39100
142245502700000,SE 230,RESIDENTIAL,10500,0,10500,46500,0,57000
142245502800000,SE 230,RESIDENTIAL,10500,0,10500,0,0,10500
142245502900000,SE 230,RESIDENTIAL,10200,0,10200,43400,0,53600
142245503000000,SE 230,RESIDENTIAL,12900,0,12900,59600,0,72500
142245503100000,SE 230,RESIDENTIAL,12700,0,12700,47100,0,59800
142245503200000,SE 230,RESIDENTIAL,12700,0,12700,49000,0,61700
142245503300000,SE 230,RESIDENTIAL,14200,0,14200,58600,0,72800
142245503400000,SE 230,RESIDENTIAL,15800,0,15800,51500,0,67300
142245503500000,SE 230,RESIDENTIAL,15600,0,15600,51800,0,67400
142245503600000,SE 230,RESIDENTIAL,14500,0,14500,45700,0,60200
142245503700000,SE 230,RESIDENTIAL,14700,0,14700,45300,0,60000
142245503800000,SE 230,RESIDENTIAL,18900,0,18900,53900,0,72800
142245503900000,SE 230,RESIDENTIAL,14400,0,14400,44900,0,59300
142245504000000,SE 230,RESIDENTIAL,14100,0,14100,37100,0,51200
142245504100000,SE 230,RESIDENTIAL,13900,0,13900,29000,0,42900
142245504200000,SE 230,RESIDENTIAL,9900,0,9900,57700,0,67600
142245504300000,SE 230,RESIDENTIAL,10200,0,10200,26900,0,37100
142245600100000,SE 230,RESIDENTIAL,14000,0,14000,52500,0,66500
142245600200000,SE 230,RESIDENTIAL,14000,0,14000,50600,0,64600
142245600300000,SE 230,RESIDENTIAL,14000,0,14000,65600,0,79600
142245600400000,SE 230,RESIDENTIAL,14000,0,14000,53600,0,67600
142245600500000,SE 230,RESIDENTIAL,14000,0,14000,38900,0,52900
142245600600000,SE 230,RESIDENTIAL,8600,0,8600,36000,0,44600
142245600700000,SE 230,RESIDENTIAL,8600,0,8600,43000,0,51600
142245600800000,SE 230,RESIDENTIAL,8600,0,8600,42900,0,51500
142245600900000,SE 230,RESIDENTIAL,8600,0,8600,33800,0,42400
142245601000000,SE 230,RESIDENTIAL,8000,0,8000,45700,0,53700
142245601100000,SE 230,RESIDENTIAL,8000,0,8000,52400,0,60400
142245601200000,SE 230,RESIDENTIAL,8900,0,8900,43700,0,52600
142245601300000,SE 230,RESIDENTIAL,8900,0,8900,40100,0,49000
142245601400000,SE 230,RESIDENTIAL,14000,0,14000,36000,0,50000
142245601500000,SE 230,RESIDENTIAL,14000,0,14000,71800,0,85800
142245601600000,SE 230,RESIDENTIAL,19600,0,19600,71500,0,91100
142245601700000,SE 230,RESIDENTIAL,14000,0,14000,56700,0,70700
142245700100000,SE 230,RESIDENTIAL,22800,0,22800,58600,0,81400
142245700200000,SE 230,RESIDENTIAL,13000,0,13000,52400,0,65400
142245700300000,SE 230,RESIDENTIAL,13400,0,13400,65000,0,78400
142245700400000,SE 230,RESIDENTIAL,13600,0,13600,56800,0,70400
142245700500000,SE 230,RESIDENTIAL,13900,0,13900,62500,0,76400
142245700600000,SE 230,RESIDENTIAL,12500,0,12500,41300,0,53800
142245700700000,SE 230,RESIDENTIAL,18700,0,18700,39500,0,58200
142245700800000,SE 230,RESIDENTIAL,10800,0,10800,37200,0,48000
142245700900000,SE 230,RESIDENTIAL,14400,0,14400,44500,0,58900
142245701000000,SE 230,RESIDENTIAL,14400,0,14400,48700,0,63100
142245701100000,SE 230,RESIDENTIAL,14400,0,14400,49600,0,64000
142245701200000,SE 230,RESIDENTIAL,14600,0,14600,48400,0,63000
142245701300000,SE 230,RESIDENTIAL,14600,0,14600,46200,0,60800
142245701400000,SE 230,RESIDENTIAL,11500,0,11500,47200,0,58700
142245701500000,SE 230,RESIDENTIAL,10800,0,10800,43300,0,54100
142245701600000,SE 230,RESIDENTIAL,10800,0,10800,51200,0,62000
142245701700000,SE 230,RESIDENTIAL,10300,0,10300,27100,0,37400
142245701800000,SE 230,RESIDENTIAL,14300,0,14300,35200,0,49500
142245701900000,SE 230,RESIDENTIAL,10800,0,10800,45400,0,56200
142245702000000,SE 230,RESIDENTIAL,10800,0,10800,40100,0,50900
142245702100000,SE 230,RESIDENTIAL,10700,0,10700,50300,0,61000
142245702200000,SE 230,RESIDENTIAL,18800,0,18800,54500,0,73300
142245702300000,SE 230,RESIDENTIAL,20800,0,20800,59200,0,80000
142245702400000,SE 230,RESIDENTIAL,20800,0,20800,67100,0,87900
142245702500000,SE 230,RESIDENTIAL,20800,0,20800,57200,0,78000
142245702600000,SE 230,RESIDENTIAL,20800,0,20800,58200,0,79000
142245702700000,SE 230,RESIDENTIAL,16600,0,16600,50700,0,67300
142245800100000,SE 230,RESIDENTIAL,16000,0,16000,47400,0,63400
142245800200000,SE 230,RESIDENTIAL,15400,0,15400,66300,0,81700
142245800300000,SE 230,RESIDENTIAL,15400,0,15400,39100,0,54500
142245800400000,SE 230,RESIDENTIAL,15400,0,15400,51200,0,66600
142245800500000,SE 230,RESIDENTIAL,17000,0,17000,71200,0,88200
142245800600000,SE 230,RESIDENTIAL,26600,0,26600,63300,0,89900
142245800700000,SE 230,RESIDENTIAL,26800,0,26800,87700,0,114500
142245800800000,SE 230,RESIDENTIAL,26800,0,26800,129300,0,156100
142245800900000,SE 230,RESIDENTIAL,27000,0,27000,98000,0,125000
142245801000000,SE 230,RESIDENTIAL,30000,0,30000,93900,0,123900
142245801100000,SR/NURSING/ASSTD LIV,MULTI-RES,136800,0,136800,1827800,0,1964600
142245801200000,SE 230,RESIDENTIAL,13200,0,13200,40600,0,53800
142245801300000,SE 230,RESIDENTIAL,13200,0,13200,75700,0,88900
142245801400000,SE 230,RESIDENTIAL,12600,0,12600,62400,0,75000
142245801500000,SE 230,RESIDENTIAL,8900,0,8900,34500,0,43400
142245801600000,SE 230,RESIDENTIAL,9700,0,9700,29000,0,38700
142245801700000,SE 230,RESIDENTIAL,8100,0,8100,43000,0,51100
142245801800000,SE 230,RESIDENTIAL,8000,0,8000,42700,0,50700
142245801900000,SE 230,RESIDENTIAL,14300,0,14300,70400,0,84700
142245802000000,SE 230,RESIDENTIAL,9600,0,9600,50900,0,60500
142245802100000,SE 230,RESIDENTIAL,9300,0,9300,26600,0,35900
142245802200000,SE 230,RESIDENTIAL,13400,0,13400,27900,0,41300
142245802300000,SE 230,RESIDENTIAL,13400,0,13400,49500,0,62900
142245802400000,SE 230,RESIDENTIAL,13400,0,13400,44500,0,57900
142245802500000,SE 230,RESIDENTIAL,12200,0,12200,40800,0,53000
142245802600000,SE 230,RESIDENTIAL,20000,0,20000,57700,0,77700
142245802700000,SE 230,RESIDENTIAL,22700,0,22700,60600,0,83300
142245802800000,SE 230,RESIDENTIAL,19100,0,19100,62100,0,81200
142245802900000,SE 230,RESIDENTIAL,19100,0,19100,51300,0,70400
142245803000000,SE 230,RESIDENTIAL,17700,0,17700,33400,0,51100
142245900100000,APARTMENT,MULTI-RES,13300,0,13300,71400,0,84700
142245900200000,SE 230,RESIDENTIAL,15400,0,15400,63300,0,78700
142245900300000,SE 230,RESIDENTIAL,10200,0,10200,30600,0,40800
142245900400000,SE 230,RESIDENTIAL,7700,0,7700,41400,0,49100
142245900500000,SE 230,RESIDENTIAL,8900,0,8900,30900,0,39800
142245900600000,SE 230,RESIDENTIAL,9500,0,9500,56000,0,65500
142245900700000,SE 230,RESIDENTIAL,13700,0,13700,42500,0,56200
142245900800000,SE 230,RESIDENTIAL,13300,0,13300,63000,0,76300
142245900900000,SE 230,RESIDENTIAL,13300,0,13300,67100,0,80400
142245901000000,SE 230,RESIDENTIAL,25200,0,25200,83800,0,109000
142245901100000,SE 230,RESIDENTIAL,21600,0,21600,68000,0,89600
142245901200000,SE 230,RESIDENTIAL,13000,0,13000,69100,0,82100
142245901300000,SE 230,RESIDENTIAL,15700,0,15700,69500,0,85200
142245901400000,SE 230,RESIDENTIAL,22700,0,22700,76500,0,99200
142245901500000,SE 230,RESIDENTIAL,64300,0,64300,196500,0,260800
142245901600000,APARTMENT,MULTI-RES,22200,0,22200,85000,0,107200
142245901700000,CONVERSION-CENT CORE,MULTI-RES,22400,0,22400,37000,0,59400
142246000100000,SE 230,RESIDENTIAL,9400,0,9400,43200,0,52600
142246000200000,SE 230,RESIDENTIAL,8900,0,8900,51600,0,60500
142246000300000,SE 230,RESIDENTIAL,14300,0,14300,50700,0,65000
142246000400000,SE 230,RESIDENTIAL,14100,0,14100,44300,0,58400
142246000500000,SE 230,RESIDENTIAL,14100,0,14100,29600,0,43700
142246000600000,SE 230,RESIDENTIAL,14600,0,14600,68000,0,82600
142246000700000,SE 230,RESIDENTIAL,14100,0,14100,79200,0,93300
142246000800000,SE 230,RESIDENTIAL,9200,0,9200,37500,0,46700
142246000900000,SE 230,RESIDENTIAL,8900,0,8900,51200,0,60100
142246001000000,SE 230,RESIDENTIAL,8400,0,8400,52200,0,60600
142246001100000,SE 230,RESIDENTIAL,8000,0,8000,44000,0,52000
142246001200000,SE 230,RESIDENTIAL,8000,0,8000,38300,0,46300
142246001300000,SE 230,RESIDENTIAL,8200,0,8200,52200,0,60400
142246001400000,SE 230,RESIDENTIAL,9100,0,9100,51700,0,60800
142246001500000,SE 230,RESIDENTIAL,9000,0,9000,12300,0,21300
142246001600000,SE 230,RESIDENTIAL,14100,0,14100,65100,0,79200
142246001700000,SE 230,RESIDENTIAL,13900,0,13900,50600,0,64500
142246001800000,SE 230,RESIDENTIAL,13900,0,13900,52700,0,66600
142246001900000,SE 230,RESIDENTIAL,13900,0,13900,74700,0,88600
142246002000000,SE 230,RESIDENTIAL,13900,0,13900,50500,0,64400
142246002100000,SE 230,RESIDENTIAL,13700,0,13700,52300,0,66000
142246002200000,SE 230,RESIDENTIAL,11900,0,11900,37200,0,49100
142246002300000,SE 230,RESIDENTIAL,11700,0,11700,39200,0,50900
142246002400000,SE 230,RESIDENTIAL,13300,0,13300,44300,0,57600
142246002500000,SE 230,RESIDENTIAL,13100,0,13100,38500,0,51600
142246100100000,SE 230,RESIDENTIAL,26000,0,26000,68300,0,94300
142246100200000,SE 230,RESIDENTIAL,31900,0,31900,97500,0,129400
142246100300000,SE 230,RESIDENTIAL,22600,0,22600,109700,0,132300
142246100400000,SE 230,RESIDENTIAL,17900,0,17900,56600,0,74500
142246100500000,SE 230,RESIDENTIAL,18800,0,18800,86300,0,105100
142246100600000,SE 230,RESIDENTIAL,23200,0,23200,67500,0,90700
142246100700000,SE 230,RESIDENTIAL,2400,0,2400,0,0,2400
142247600100000,SE 247,RESIDENTIAL,72500,0,72500,327200,0,399700
142247600200000,SE 247,RESIDENTIAL,69900,0,69900,432100,0,502000
142247600300000,SE 247,RESIDENTIAL,71300,0,71300,223000,0,294300
142247600400000,SE 247,RESIDENTIAL,72000,0,72000,221700,0,293700
142247700100000,SE 247,RESIDENTIAL,98000,0,98000,313900,0,411900
142247700200000,SE 247,RESIDENTIAL,70400,0,70400,204700,0,275100
142247700300000,SE 247,RESIDENTIAL,70300,0,70300,149300,0,219600
142247700400000,SE 247,RESIDENTIAL,68700,0,68700,171100,0,239800
142247700500000,SE 247,RESIDENTIAL,67900,0,67900,138600,0,206500
142247700600000,SE 247,RESIDENTIAL,98100,0,98100,203600,0,301700
142247800100000,SE 247,RESIDENTIAL,181600,0,181600,411800,0,593400
142247800200000,SE 247,RESIDENTIAL,68500,0,68500,262800,0,331300
142247800500000,SE 247,RESIDENTIAL,72000,0,72000,147100,0,219100
142247800600000,SE 247,RESIDENTIAL,180300,0,180300,282700,0,463000
142247900100000,SE 247,RESIDENTIAL,67500,0,67500,252800,0,320300
142247900200000,SE 247,RESIDENTIAL,60000,0,60000,130700,0,190700
142247900300000,SE 247,RESIDENTIAL,61800,0,61800,77400,0,139200
142247900400000,SE 247,RESIDENTIAL,70400,0,70400,196100,0,266500
142247900500000,SE 247,RESIDENTIAL,67500,0,67500,177800,0,245300
142248000100000,SE 247,RESIDENTIAL,36500,0,36500,96100,0,132600
142248000200000,SE 247,RESIDENTIAL,47000,0,47000,128500,0,175500
142248000300000,SE 247,RESIDENTIAL,48000,0,48000,119000,0,167000
142248000400000,SE 247,RESIDENTIAL,48600,0,48600,90000,0,138600
142248000500000,SE 229,RESIDENTIAL,35700,0,35700,54300,0,90000
142248000600000,SE 229,RESIDENTIAL,25000,0,25000,108900,0,133900
142248000700000,SE 229,RESIDENTIAL,26300,0,26300,99300,0,125600
142248100100000,SE 247,RESIDENTIAL,48400,0,48400,180400,0,228800
142248100200000,SE 247,RESIDENTIAL,59600,0,59600,165800,0,225400
142248100300000,SE 247,RESIDENTIAL,40500,0,40500,88600,0,129100
142248100400000,SE 247,RESIDENTIAL,38900,0,38900,89300,0,128200
142248100500000,SE 229,RESIDENTIAL,24800,0,24800,107100,0,131900
142248100600000,SE 229,RESIDENTIAL,24800,0,24800,63600,0,88400
142248100700000,SE 229,RESIDENTIAL,24800,0,24800,123700,0,148500
142248100800000,SE 247,RESIDENTIAL,34100,0,34100,85500,0,119600
142248100900000,SE 247,RESIDENTIAL,34100,0,34100,110500,0,144600
142248101000000,SE 247,RESIDENTIAL,36400,0,36400,117100,0,153500
142248101100000,SE 247,RESIDENTIAL,38900,0,38900,125500,0,164400
142248200100000,SE 247,RESIDENTIAL,65300,0,65300,211700,0,277000
142248200200000,SE 247,RESIDENTIAL,39700,0,39700,120800,0,160500
142248200300000,SE 247,RESIDENTIAL,39700,0,39700,130700,0,170400
142248200400000,SE 229,RESIDENTIAL,24800,0,24800,89000,0,113800
142248200500000,SE 229,RESIDENTIAL,24800,0,24800,91600,0,116400
142248200600000,SE 229,RESIDENTIAL,24800,0,24800,90900,0,115700
142248200700000,SE 229,RESIDENTIAL,24800,0,24800,72400,0,97200
142248200800000,SE 229,RESIDENTIAL,25200,0,25200,108400,0,133600
142248200900000,SE 229,RESIDENTIAL,19800,0,19800,84300,0,104100
142248201000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142248201100000,SE 229,RESIDENTIAL,24800,0,24800,93000,0,117800
142248201200000,SE 229,RESIDENTIAL,24800,0,24800,73100,0,97900
142248201300000,SE 229,RESIDENTIAL,24800,0,24800,107000,0,131800
142248201400000,SE 229,RESIDENTIAL,24800,0,24800,95100,0,119900
142248201500000,SE 229,RESIDENTIAL,24800,0,24800,131500,0,156300
142248300100000,SE 229,RESIDENTIAL,17600,0,17600,108100,0,125700
142248300200000,SE 229,RESIDENTIAL,30400,0,30400,130500,0,160900
142248300300000,SE 229,RESIDENTIAL,30400,0,30400,100200,0,130600
142248300400000,SE 229,RESIDENTIAL,30000,0,30000,79500,0,109500
142248300500000,SE 229,RESIDENTIAL,18600,0,18600,90400,0,109000
